 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  8.45E+13 cm-2s-1
  TURN OFF Combinatorial Effect
  TURN ON Symmetry Effect
 
 INITIAL MIXING RATIOS OF ISOTOPIC SPECIES
 
Alt(km)  H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH  
                    38.5 -1.60E-01 -1.60E-01 -1.60E-01  1.10E-01  9.76E+00  2.67E+01  1.01E+01  2.15E+01  3.51E+01  2.67E+01
                    39.5 -1.60E-01 -1.60E-01 -1.60E-01  1.13E-01  6.53E+00  2.51E+01  7.34E+00  1.97E+01  3.16E+01  2.51E+01
                    40.5 -1.60E-01 -1.60E-01 -1.60E-01  1.17E-01  4.08E+00  2.38E+01  5.27E+00  1.83E+01  2.71E+01  2.39E+01
                    41.5 -1.60E-01 -1.60E-01 -1.60E-01  1.20E-01  2.38E+00  2.29E+01  3.89E+00  1.73E+01  2.22E+01  2.29E+01
                    42.5 -1.61E-01 -1.61E-01 -1.61E-01  1.23E-01  1.25E+00  2.22E+01  3.09E+00  1.66E+01  1.75E+01  2.22E+01
                    43.5 -1.61E-01 -1.61E-01 -1.61E-01  1.26E-01  5.18E-01  2.17E+01  2.69E+00  1.62E+01  1.33E+01  2.17E+01
                    44.5 -1.61E-01 -1.61E-01 -1.61E-01  1.28E-01  4.67E-02  2.12E+01  2.55E+00  1.59E+01  9.99E+00  2.12E+01
                    45.5 -1.61E-01 -1.61E-01 -1.61E-01  1.31E-01 -2.62E-01  2.09E+01  2.55E+00  1.58E+01  7.45E+00  2.09E+01
                    46.5 -1.61E-01 -1.61E-01 -1.61E-01  1.33E-01 -4.68E-01  2.05E+01  2.64E+00  1.57E+01  5.56E+00  2.05E+01
                    47.5 -1.62E-01 -1.62E-01 -1.62E-01  1.35E-01 -6.10E-01  2.02E+01  2.76E+00  1.56E+01  4.17E+00  2.02E+01
                    48.5 -1.62E-01 -1.62E-01 -1.62E-01  1.36E-01 -7.16E-01  1.97E+01  2.86E+00  1.54E+01  3.13E+00  1.97E+01
                    49.5 -1.62E-01 -1.62E-01 -1.62E-01  1.37E-01 -7.97E-01  1.91E+01  2.94E+00  1.51E+01  2.35E+00  1.91E+01
                    50.5 -1.62E-01 -1.62E-01 -1.62E-01  1.38E-01 -8.56E-01  1.85E+01  3.02E+00  1.47E+01  1.76E+00  1.85E+01
                    51.5 -1.62E-01 -1.62E-01 -1.62E-01  1.39E-01 -9.02E-01  1.78E+01  3.09E+00  1.43E+01  1.31E+00  1.78E+01
                    52.5 -1.62E-01 -1.62E-01 -1.62E-01  1.40E-01 -9.42E-01  1.69E+01  3.11E+00  1.38E+01  9.74E-01  1.69E+01
                    53.5 -1.62E-01 -1.62E-01 -1.62E-01  1.41E-01 -9.77E-01  1.57E+01  3.08E+00  1.31E+01  7.12E-01  1.58E+01
                    54.5 -1.62E-01 -1.62E-01 -1.62E-01  1.41E-01 -1.01E+00  1.45E+01  3.04E+00  1.23E+01  5.09E-01  1.46E+01
                    55.5 -1.62E-01 -1.62E-01 -1.62E-01  1.42E-01 -1.03E+00  1.32E+01  2.97E+00  1.14E+01  3.52E-01  1.32E+01
                    56.5 -1.62E-01 -1.62E-01 -1.62E-01  1.42E-01 -1.05E+00  1.17E+01  2.88E+00  1.04E+01  2.31E-01  1.18E+01
                    57.5 -1.62E-01 -1.62E-01 -1.62E-01  1.42E-01 -1.07E+00  1.02E+01  2.77E+00  9.35E+00  1.38E-01  1.03E+01
                    58.5 -1.62E-01 -1.62E-01 -1.62E-01  1.42E-01 -1.09E+00  8.55E+00  2.63E+00  8.23E+00  6.56E-02  8.67E+00
                    59.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.11E+00  6.94E+00  2.47E+00  7.08E+00  1.01E-02  7.07E+00
                    60.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.12E+00  5.40E+00  2.29E+00  5.94E+00 -3.23E-02  5.53E+00
                    61.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.14E+00  4.01E+00  2.10E+00  4.85E+00 -6.47E-02  4.13E+00
                    62.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.15E+00  2.81E+00  1.90E+00  3.81E+00 -8.96E-02  2.87E+00
                    63.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.20E+00  1.45E+00  1.52E+00  2.82E+00 -1.09E-01  1.59E+00
                    64.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.20E+00  8.23E-01  1.38E+00  2.18E+00 -1.23E-01  9.15E-01
                    65.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.20E+00  3.37E-01  1.25E+00  1.68E+00 -1.33E-01  3.97E-01
                    66.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.22E+00 -1.18E-01  1.04E+00  1.22E+00 -1.41E-01 -5.66E-02
                    67.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.22E+00 -4.24E-01  8.62E-01  8.37E-01 -1.46E-01 -3.83E-01
                    68.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.24E+00 -6.67E-01  6.57E-01  5.10E-01 -1.51E-01 -6.34E-01
                    69.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.25E+00 -8.33E-01  4.64E-01  2.41E-01 -1.54E-01 -8.11E-01
                    70.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.27E+00 -9.62E-01  2.59E-01  2.09E-02 -1.56E-01 -9.40E-01
                    71.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.28E+00 -1.03E+00  1.00E-01 -1.45E-01 -1.58E-01 -1.02E+00
                    72.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.29E+00 -1.09E+00 -4.87E-02 -2.79E-01 -1.59E-01 -1.08E+00
                    73.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.30E+00 -1.13E+00 -1.72E-01 -3.87E-01 -1.60E-01 -1.12E+00
                    74.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.31E+00 -1.16E+00 -2.86E-01 -4.76E-01 -1.60E-01 -1.15E+00
                    75.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.32E+00 -1.18E+00 -3.76E-01 -5.48E-01 -1.61E-01 -1.17E+00
                    76.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.33E+00 -1.21E+00 -4.64E-01 -6.10E-01 -1.61E-01 -1.20E+00
                    77.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.34E+00 -1.23E+00 -5.33E-01 -6.62E-01 -1.61E-01 -1.22E+00
                    78.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.36E+00 -1.25E+00 -6.27E-01 -7.13E-01 -1.61E-01 -1.24E+00
                    79.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.37E+00 -1.27E+00 -7.37E-01 -7.60E-01 -1.61E-01 -1.26E+00
                    80.5 -1.62E-01 -1.62E-01 -1.62E-01  1.43E-01 -1.39E+00 -1.30E+00 -7.97E-01 -7.89E-01 -1.61E-01 -1.28E+00
                    81.5 -1.62E-01 -1.61E-01 -1.61E-01  1.43E-01 -1.40E+00 -1.31E+00 -2.76E-01 -7.75E-01 -1.62E-01 -1.29E+00
                    82.5 -1.62E-01 -1.61E-01 -1.61E-01  1.43E-01 -1.42E+00 -1.32E+00  1.35E+00 -7.66E-01 -1.61E-01 -1.29E+00
                    83.5 -1.61E-01 -1.61E-01 -1.61E-01  1.43E-01 -1.43E+00 -1.28E+00  3.89E+00 -7.64E-01 -1.61E-01 -1.29E+00
                    84.5 -1.61E-01 -1.61E-01 -1.61E-01  1.43E-01 -1.44E+00 -1.21E+00  6.62E+00 -7.62E-01 -1.61E-01 -1.29E+00
                    85.5 -1.61E-01 -1.61E-01 -1.61E-01  1.43E-01 -1.45E+00 -1.13E+00  8.94E+00 -7.62E-01 -1.61E-01 -1.29E+00
                    86.5 -1.61E-01 -1.60E-01 -1.60E-01  1.43E-01 -1.45E+00 -1.03E+00  1.08E+01 -7.61E-01 -1.61E-01 -1.29E+00
                    87.5 -1.61E-01 -1.60E-01 -1.60E-01  1.43E-01 -1.44E+00 -9.98E-01  1.22E+01 -7.61E-01 -1.61E-01 -1.29E+00
                    88.5 -1.61E-01 -1.59E-01 -1.59E-01  1.44E-01 -1.44E+00 -1.00E+00  1.32E+01 -7.60E-01 -1.61E-01 -1.29E+00
                    89.5 -1.61E-01 -1.59E-01 -1.59E-01  1.44E-01 -1.44E+00 -1.02E+00  1.40E+01 -7.60E-01 -1.61E-01 -1.29E+00
                    90.5 -1.61E-01 -1.58E-01 -1.58E-01  1.45E-01 -1.42E+00 -1.03E+00  1.46E+01 -7.60E-01 -1.61E-01 -1.29E+00
                    91.5 -1.61E-01 -1.58E-01 -1.58E-01  1.46E-01 -1.41E+00 -1.03E+00  1.52E+01 -7.59E-01 -1.61E-01 -1.30E+00
                    92.5 -1.61E-01 -1.58E-01 -1.58E-01  1.48E-01 -1.39E+00 -1.04E+00  1.56E+01 -7.59E-01 -1.61E-01 -1.30E+00
                    93.5 -1.61E-01 -1.57E-01 -1.57E-01  1.50E-01 -1.38E+00 -1.04E+00  1.59E+01 -7.59E-01 -1.61E-01 -1.30E+00
                    94.5 -1.61E-01 -1.57E-01 -1.57E-01  1.52E-01 -1.36E+00 -1.05E+00  1.62E+01 -7.59E-01 -1.61E-01 -1.30E+00
                    95.5 -1.61E-01 -1.57E-01 -1.57E-01  1.54E-01 -1.35E+00 -1.06E+00  1.65E+01 -7.59E-01 -1.61E-01 -1.30E+00
                    96.5 -1.61E-01 -1.57E-01 -1.57E-01  1.56E-01 -1.33E+00 -1.06E+00  1.67E+01 -7.59E-01 -1.60E-01 -1.30E+00
                    97.5 -1.61E-01 -1.57E-01 -1.57E-01  1.58E-01 -1.31E+00 -1.06E+00  1.68E+01 -7.59E-01 -1.60E-01 -1.30E+00
                    98.5 -1.61E-01 -1.56E-01 -1.56E-01  1.59E-01 -1.29E+00 -1.05E+00  1.70E+01 -7.59E-01 -1.60E-01 -1.30E+00
                    99.5 -1.61E-01 -1.56E-01 -1.56E-01  1.59E-01 -1.27E+00 -1.05E+00  1.70E+01 -7.59E-01 -1.59E-01 -1.30E+00
 
                     Z(km)  NO2Q      N2O4Q     N2QO4     OQ        SQ        SOQ       H2SO3Q    HSQ       COQ     
                     0.5  2.79E+01  2.62E+01  2.62E+01 -1.44E-01  1.46E+01  8.46E-01  5.81E-01  4.00E+01  1.10E-01
                     1.5  2.74E+01  2.62E+01  2.62E+01 -1.44E-01  1.71E+01  9.07E-01  6.55E-01  4.01E+01  1.10E-01
                     2.5  2.69E+01  2.63E+01  2.63E+01 -1.44E-01  1.90E+01  9.62E-01  7.67E-01  4.01E+01  1.11E-01
                     3.5  2.68E+01  2.68E+01  2.68E+01 -1.44E-01  2.09E+01  1.01E+00  9.32E-01  4.02E+01  1.11E-01
                     4.5  2.67E+01  2.73E+01  2.73E+01 -1.44E-01  2.25E+01  1.05E+00  1.17E+00  4.01E+01  1.12E-01
                     5.5  2.65E+01  2.76E+01  2.76E+01 -1.44E-01  2.38E+01  1.07E+00  1.48E+00  4.00E+01  1.13E-01
                     6.5  2.62E+01  2.78E+01  2.78E+01 -1.44E-01  2.47E+01  1.08E+00  1.89E+00  3.99E+01  1.14E-01
                     7.5  2.58E+01  2.80E+01  2.80E+01 -1.44E-01  2.52E+01  1.07E+00  2.32E+00  3.97E+01  1.16E-01
                     8.5  2.56E+01  2.82E+01  2.82E+01 -1.44E-01  2.56E+01  1.06E+00  2.64E+00  3.95E+01  1.18E-01
                     9.5  2.56E+01  2.85E+01  2.85E+01 -1.44E-01  2.58E+01  1.07E+00  2.77E+00  3.92E+01  1.20E-01
                    10.5  2.60E+01  2.91E+01  2.91E+01 -1.44E-01  2.72E+01  1.24E+00  2.84E+00  3.88E+01  1.25E-01
                    11.5  2.73E+01  3.05E+01  3.05E+01 -1.44E-01  2.83E+01  1.39E+00  2.99E+00  3.84E+01  1.36E-01
                    12.5  3.03E+01  3.31E+01  3.31E+01 -1.45E-01  3.07E+01  1.50E+00  3.61E+00  3.87E+01  1.62E-01
                    13.5  3.35E+01  3.55E+01  3.55E+01 -1.45E-01  3.32E+01  1.57E+00  4.72E+00  3.90E+01  2.16E-01
                    14.5  3.59E+01  3.72E+01  3.72E+01 -1.45E-01  3.40E+01  1.61E+00  6.07E+00  3.93E+01  3.12E-01
                    15.5  3.73E+01  3.82E+01  3.82E+01 -1.45E-01  2.79E+01  1.63E+00  7.35E+00  3.95E+01  4.52E-01
                    16.5  3.82E+01  3.88E+01  3.88E+01 -1.45E-01  1.22E+01  1.64E+00  8.38E+00  3.98E+01  6.39E-01
                    17.5  3.87E+01  3.92E+01  3.92E+01 -1.46E-01  3.55E+00  1.64E+00  9.16E+00  3.99E+01  8.68E-01
                    18.5  3.90E+01  3.94E+01  3.94E+01 -1.46E-01  1.56E+00  1.64E+00  9.74E+00  4.01E+01  1.13E+00
                    19.5  3.92E+01  3.95E+01  3.95E+01 -1.47E-01  1.19E+00  1.64E+00  1.02E+01  4.02E+01  1.42E+00
                    20.5  3.92E+01  3.96E+01  3.96E+01 -1.47E-01  1.12E+00  1.64E+00  1.06E+01  4.03E+01  1.73E+00
                    21.5  3.94E+01  3.98E+01  3.98E+01 -1.48E-01  1.11E+00  1.65E+00  1.07E+01  4.06E+01  2.05E+00
                    22.5  3.95E+01  3.99E+01  3.99E+01 -1.49E-01  1.13E+00  1.68E+00  1.00E+01  4.08E+01  2.38E+00
                    23.5  3.96E+01  4.00E+01  4.00E+01 -1.49E-01  1.18E+00  1.75E+00  6.78E+00  4.10E+01  2.72E+00
                    24.5  3.96E+01  4.00E+01  4.00E+01 -1.50E-01  1.27E+00  1.88E+00  2.48E+00  4.12E+01  3.06E+00
                    25.5  3.95E+01  4.00E+01  4.00E+01 -1.51E-01  1.43E+00  2.10E+00  1.08E+00  4.14E+01  3.41E+00
                    26.5  3.93E+01  3.99E+01  3.99E+01 -1.51E-01  1.66E+00  2.43E+00  5.69E+00  4.16E+01  3.77E+00
                    27.5  3.91E+01  3.97E+01  3.97E+01 -1.52E-01  1.99E+00  2.90E+00  6.78E+00  4.17E+01  4.14E+00
                    28.5  3.87E+01  3.93E+01  3.93E+01 -1.53E-01  2.42E+00  3.52E+00  7.20E+00  4.19E+01  4.52E+00
                    29.5  3.81E+01  3.88E+01  3.88E+01 -1.54E-01  2.97E+00  4.30E+00  7.40E+00  4.20E+01  4.91E+00
                    30.5  3.74E+01  3.82E+01  3.82E+01 -1.55E-01  3.55E+00  5.13E+00  7.50E+00  4.22E+01  5.31E+00
                    31.5  3.64E+01  3.72E+01  3.72E+01 -1.55E-01  3.99E+00  5.75E+00  7.54E+00  4.23E+01  5.72E+00
                    32.5  3.51E+01  3.60E+01  3.60E+01 -1.56E-01  4.16E+00  6.00E+00  7.55E+00  4.24E+01  6.14E+00
                    33.5  3.38E+01  3.47E+01  3.47E+01 -1.57E-01  4.08E+00  5.88E+00  7.51E+00  4.27E+01  6.56E+00
                    34.5  3.22E+01  3.32E+01  3.32E+01 -1.57E-01  3.85E+00  5.56E+00  7.43E+00  4.30E+01  6.98E+00
                    35.5  3.04E+01  3.13E+01  3.13E+01 -1.58E-01  3.55E+00  5.13E+00  7.30E+00  4.33E+01  7.40E+00
                    36.5  2.84E+01  2.94E+01  2.94E+01 -1.59E-01  3.21E+00  4.64E+00  7.13E+00  4.36E+01  7.81E+00
                    37.5  2.64E+01  2.73E+01  2.73E+01 -1.59E-01  2.84E+00  4.11E+00  6.93E+00  4.38E+01  8.20E+00
                    38.5  2.44E+01  2.54E+01  2.54E+01 -1.59E-01  2.46E+00  3.58E+00  6.71E+00  4.39E+01  8.57E+00
                    39.5  2.25E+01  2.36E+01  2.36E+01 -1.60E-01  2.10E+00  3.06E+00  6.47E+00  4.40E+01  8.92E+00
                    40.5  2.09E+01  2.22E+01  2.22E+01 -1.60E-01  1.76E+00  2.59E+00  6.24E+00  4.40E+01  9.24E+00
                    41.5  1.96E+01  2.10E+01  2.10E+01 -1.60E-01  1.46E+00  2.16E+00  6.02E+00  4.38E+01  9.54E+00
                    42.5  1.86E+01  2.01E+01  2.01E+01 -1.61E-01  1.21E+00  1.79E+00  5.82E+00  4.34E+01  9.81E+00
                    43.5  1.78E+01  1.94E+01  1.94E+01 -1.61E-01  9.90E-01  1.48E+00  5.64E+00  4.28E+01  1.00E+01
                    44.5  1.72E+01  1.88E+01  1.88E+01 -1.61E-01  8.08E-01  1.22E+00  5.49E+00  4.19E+01  1.02E+01
                    45.5  1.66E+01  1.84E+01  1.84E+01 -1.61E-01  6.55E-01  1.01E+00  5.36E+00  4.07E+01  1.04E+01
                    46.5  1.61E+01  1.79E+01  1.79E+01 -1.62E-01  5.29E-01  8.26E-01  5.24E+00  3.91E+01  1.06E+01
                    47.5  1.57E+01  1.75E+01  1.75E+01 -1.62E-01  4.29E-01  6.83E-01  5.15E+00  3.71E+01  1.07E+01
                    48.5  1.51E+01  1.70E+01  1.70E+01 -1.62E-01  3.59E-01  5.84E-01  5.07E+00  3.42E+01  1.08E+01
                    49.5  1.44E+01  1.63E+01  1.63E+01 -1.62E-01  3.08E-01  5.10E-01  4.99E+00  3.04E+01  1.09E+01
                    50.5  1.37E+01  1.57E+01  1.57E+01 -1.62E-01  2.64E-01  4.48E-01  4.93E+00  2.63E+01  1.09E+01
                    51.5  1.30E+01  1.50E+01  1.50E+01 -1.62E-01  2.29E-01  3.98E-01  4.87E+00  2.19E+01  1.10E+01
                    52.5  1.21E+01  1.41E+01  1.41E+01 -1.62E-01  2.06E-01  3.66E-01  4.82E+00  1.73E+01  1.11E+01
                    53.5  1.11E+01  1.31E+01  1.31E+01 -1.62E-01  1.93E-01  3.46E-01  4.78E+00  1.30E+01  1.11E+01
                    54.5  1.01E+01  1.20E+01  1.20E+01 -1.62E-01  1.82E-01  3.31E-01  4.74E+00  9.41E+00  1.11E+01
                    55.5  9.06E+00  1.09E+01  1.09E+01 -1.62E-01  1.72E-01  3.17E-01  4.70E+00  6.63E+00  1.11E+01
                    56.5  7.95E+00  9.65E+00  9.65E+00 -1.62E-01  1.63E-01  3.05E-01  4.67E+00  4.60E+00  1.12E+01
                    57.5  6.80E+00  8.37E+00  8.37E+00 -1.62E-01  1.56E-01  2.94E-01  4.64E+00  3.15E+00  1.12E+01
                    58.5  5.64E+00  7.04E+00  7.04E+00 -1.62E-01  1.50E-01  2.85E-01  4.61E+00  2.16E+00  1.12E+01
                    59.5  4.49E+00  5.72E+00  5.72E+00 -1.62E-01  1.45E-01  2.79E-01  4.58E+00  1.48E+00  1.12E+01
                    60.5  3.40E+00  4.45E+00  4.45E+00 -1.62E-01  1.42E-01  2.75E-01  4.56E+00  1.03E+00  1.12E+01
                    61.5  2.41E+00  3.28E+00  3.28E+00 -1.62E-01  1.44E-01  2.77E-01  4.54E+00  7.34E-01  1.12E+01
                    62.5  1.57E+00  2.23E+00  2.23E+00 -1.62E-01  1.51E-01  2.88E-01  4.52E+00  5.41E-01  1.12E+01
                    63.5  5.86E-01  1.13E+00  1.13E+00 -1.62E-01  1.70E-01  3.16E-01  4.50E+00  3.86E-01  1.12E+01
                    64.5  1.56E-01  5.71E-01  5.71E-01 -1.62E-01  1.69E-01  3.16E-01  4.49E+00  3.18E-01  1.12E+01
                    65.5 -1.79E-01  1.44E-01  1.44E-01 -1.62E-01  1.62E-01  3.07E-01  4.47E+00  2.66E-01  1.12E+01
                    66.5 -5.05E-01 -2.46E-01 -2.46E-01 -1.62E-01  1.55E-01  2.99E-01  4.46E+00  2.24E-01  1.12E+01
                    67.5 -7.23E-01 -5.28E-01 -5.28E-01 -1.62E-01  1.44E-01  2.87E-01  4.45E+00  1.91E-01  1.12E+01
                    68.5 -9.01E-01 -7.50E-01 -7.50E-01 -1.62E-01  1.27E-01  2.68E-01  4.44E+00  1.59E-01  1.12E+01
                    69.5 -1.02E+00 -9.07E-01 -9.07E-01 -1.62E-01  1.03E-01  2.40E-01  4.43E+00  1.26E-01  1.12E+01
                    70.5 -1.12E+00 -1.02E+00 -1.02E+00 -1.62E-01  7.19E-02  2.04E-01  4.42E+00  8.85E-02  1.12E+01
                    71.5 -1.17E+00 -1.10E+00 -1.10E+00 -1.62E-01  3.62E-02  1.63E-01  4.41E+00  4.87E-02  1.12E+01
                    72.5 -1.21E+00 -1.15E+00 -1.15E+00 -1.62E-01 -2.80E-03  1.17E-01  4.41E+00  6.75E-03  1.12E+01
                    73.5 -1.24E+00 -1.19E+00 -1.19E+00 -1.62E-01 -4.31E-02  7.06E-02  4.40E+00 -3.58E-02  1.12E+01
                    74.5 -1.27E+00 -1.22E+00 -1.22E+00 -1.62E-01 -8.24E-02  2.52E-02  4.39E+00 -7.68E-02  1.12E+01
                    75.5 -1.29E+00 -1.24E+00 -1.24E+00 -1.62E-01 -1.16E-01 -1.40E-02  4.39E+00 -1.12E-01  1.12E+01
                    76.5 -1.32E+00 -1.26E+00 -1.26E+00 -1.62E-01 -1.42E-01 -4.36E-02  4.39E+00 -1.39E-01  1.12E+01
                    77.5 -1.33E+00 -1.28E+00 -1.28E+00 -1.62E-01 -1.53E-01 -5.40E-02  4.38E+00 -1.50E-01  1.12E+01
                    78.5 -1.36E+00 -1.31E+00 -1.31E+00 -1.62E-01 -1.38E-01 -3.26E-02  4.38E+00 -1.36E-01  1.12E+01
                    79.5 -1.38E+00 -1.32E+00 -1.32E+00 -1.62E-01 -6.74E-02  5.94E-02  4.38E+00 -6.57E-02  1.12E+01
                    80.5 -1.40E+00 -1.34E+00 -1.34E+00 -1.62E-01  1.45E-01  3.02E-01  4.38E+00  1.47E-01  1.12E+01
                    81.5 -1.45E+00 -1.35E+00 -1.35E+00 -1.62E-01  6.53E-01  8.51E-01  4.38E+00  6.53E-01  1.12E+01
                    82.5 -1.48E+00 -1.35E+00 -1.35E+00 -1.61E-01  1.37E+00  1.78E+00  4.38E+00  1.37E+00  1.12E+01
                    83.5 -1.44E+00 -1.35E+00 -1.35E+00 -1.61E-01  2.02E+00  2.85E+00  4.38E+00  2.02E+00  1.12E+01
                    84.5 -1.36E+00 -1.35E+00 -1.35E+00 -1.60E-01  2.52E+00  3.80E+00  4.38E+00  2.52E+00  1.12E+01
                    85.5 -1.26E+00 -1.35E+00 -1.35E+00 -1.59E-01  2.81E+00  4.46E+00  4.38E+00  2.81E+00  1.12E+01
                    86.5 -1.18E+00 -1.35E+00 -1.35E+00 -1.58E-01  2.92E+00  4.72E+00  4.38E+00  2.92E+00  1.12E+01
                    87.5 -1.15E+00 -1.35E+00 -1.35E+00 -1.55E-01  2.88E+00  4.62E+00  4.38E+00  2.88E+00  1.12E+01
                    88.5 -1.15E+00 -1.35E+00 -1.35E+00 -1.52E-01  2.73E+00  4.28E+00  4.38E+00  2.73E+00  1.12E+01
                    89.5 -1.16E+00 -1.35E+00 -1.35E+00 -1.48E-01  2.52E+00  3.80E+00  4.38E+00  2.52E+00  1.12E+01
                    90.5 -1.16E+00 -1.35E+00 -1.35E+00 -1.43E-01  2.28E+00  3.23E+00  4.38E+00  2.28E+00  1.12E+01
                    91.5 -1.15E+00 -1.35E+00 -1.35E+00 -1.37E-01  2.03E+00  2.66E+00  4.38E+00  2.03E+00  1.12E+01
                    92.5 -1.16E+00 -1.35E+00 -1.35E+00 -1.30E-01  1.79E+00  2.16E+00  4.38E+00  1.79E+00  1.12E+01
                    93.5 -1.16E+00 -1.35E+00 -1.35E+00 -1.23E-01  1.58E+00  1.73E+00  4.38E+00  1.58E+00  1.12E+01
                    94.5 -1.15E+00 -1.35E+00 -1.35E+00 -1.14E-01  1.40E+00  1.38E+00  4.38E+00  1.40E+00  1.12E+01
                    95.5 -1.15E+00 -1.35E+00 -1.35E+00 -1.05E-01  1.25E+00  1.10E+00  4.38E+00  1.25E+00  1.12E+01
                    96.5 -1.15E+00 -1.35E+00 -1.35E+00 -9.59E-02  1.13E+00  8.85E-01  4.37E+00  1.13E+00  1.12E+01
                    97.5 -1.14E+00 -1.35E+00 -1.35E+00 -8.62E-02  1.04E+00  7.25E-01  4.37E+00  1.04E+00  1.12E+01
                    98.5 -1.13E+00 -1.35E+00 -1.35E+00 -7.70E-02  9.79E-01  6.17E-01  4.37E+00  9.79E-01  1.12E+01
                    99.5 -1.12E+00 -1.35E+00 -1.35E+00 -6.80E-02  9.50E-01  5.61E-01  4.37E+00  9.50E-01  1.12E+01
 
                   Z(km)     O3I     CH3OOHI   CH3O2I    HO2NO2I    N2O5I     HO2I
                     0.5  2.75E+01 -1.52E-01 -1.44E-01  1.23E+01  2.62E+01  4.50E-01
                     1.5  2.76E+01 -1.52E-01 -1.44E-01  1.26E+01  2.62E+01  5.72E-01
                     2.5  2.76E+01 -1.52E-01 -1.44E-01  1.32E+01  2.63E+01  7.47E-01
                     3.5  2.76E+01 -1.52E-01 -1.44E-01  1.40E+01  2.68E+01  9.72E-01
                     4.5  2.76E+01 -1.52E-01 -1.44E-01  1.48E+01  2.73E+01  1.25E+00
                     5.5  2.75E+01 -1.52E-01 -1.44E-01  1.56E+01  2.76E+01  1.57E+00
                     6.5  2.74E+01 -1.52E-01 -1.44E-01  1.64E+01  2.78E+01  1.93E+00
                     7.5  2.72E+01 -1.52E-01 -1.44E-01  1.70E+01  2.80E+01  2.31E+00
                     8.5  2.70E+01 -1.52E-01 -1.44E-01  1.75E+01  2.82E+01  2.63E+00
                     9.5  2.68E+01 -1.52E-01 -1.44E-01  1.79E+01  2.85E+01  2.84E+00
                    10.5  2.65E+01 -1.51E-01 -1.44E-01  1.84E+01  2.91E+01  3.12E+00
                    11.5  2.62E+01 -1.51E-01 -1.44E-01  1.94E+01  3.05E+01  3.72E+00
                    12.5  2.64E+01 -1.51E-01 -1.43E-01  2.14E+01  3.31E+01  5.59E+00
                    13.5  2.66E+01 -1.51E-01 -1.43E-01  2.39E+01  3.55E+01  9.12E+00
                    14.5  2.68E+01 -1.51E-01 -1.43E-01  2.68E+01  3.72E+01  1.43E+01
                    15.5  2.70E+01 -1.51E-01 -1.43E-01  2.98E+01  3.82E+01  1.99E+01
                    16.5  2.71E+01 -1.51E-01 -1.43E-01  3.23E+01  3.88E+01  2.48E+01
                    17.5  2.73E+01 -1.52E-01 -1.44E-01  3.42E+01  3.92E+01  2.85E+01
                    18.5  2.74E+01 -1.52E-01 -1.45E-01  3.56E+01  3.94E+01  3.11E+01
                    19.5  2.75E+01 -1.53E-01 -1.45E-01  3.66E+01  3.95E+01  3.30E+01
                    20.5  2.75E+01 -1.54E-01 -1.46E-01  3.73E+01  3.96E+01  3.43E+01
                    21.5  2.77E+01 -1.55E-01 -1.47E-01  3.79E+01  3.98E+01  3.54E+01
                    22.5  2.78E+01 -1.56E-01 -1.48E-01  3.84E+01  3.99E+01  3.62E+01
                    23.5  2.80E+01 -1.57E-01 -1.49E-01  3.87E+01  4.00E+01  3.68E+01
                    24.5  2.81E+01 -1.57E-01 -1.49E-01  3.90E+01  4.00E+01  3.72E+01
                    25.5  2.83E+01 -1.58E-01 -1.50E-01  3.91E+01  4.00E+01  3.75E+01
                    26.5  2.84E+01 -1.59E-01 -1.51E-01  3.91E+01  3.99E+01  3.75E+01
                    27.5  2.85E+01 -1.60E-01 -1.52E-01  3.90E+01  3.97E+01  3.74E+01
                    28.5  2.86E+01 -1.61E-01 -1.53E-01  3.87E+01  3.93E+01  3.70E+01
